size_sqft,bedrooms,age_years,distance_km,has_garage,crime_index,school_rating,price_usd
2355,6,25.8,4.45,0,57.3,7.4,377548
1062,3,32.7,1.8,1,46.4,6.2,209065
2035,5,28.7,10.2,1,23.9,6.2,283665
1358,3,28.2,4.59,1,62.3,7.0,207791
1873,4,8.1,7.02,1,46.5,6.2,311930
2149,5,24.4,2.83,0,28.0,5.6,292873
1971,5,0.0,7.58,0,42.4,5.9,315452
2055,5,43.4,3.26,0,46.8,5.4,285279
1024,3,0.0,14.55,1,50.2,9.0,161728
2157,4,14.8,12.88,0,50.4,7.1,352406
1174,2,0.2,10.9,0,70.5,10.0,187713
1730,5,9.0,8.19,1,30.7,7.6,306618
1729,6,20.2,0.1,0,47.7,7.9,265068
1843,5,12.1,7.25,0,36.8,5.4,321473
1768,4,37.2,5.43,1,68.8,6.7,314052
1178,3,23.4,11.48,0,41.6,7.1,143779
925,1,13.1,13.72,0,44.8,6.0,127735
2036,6,18.0,11.95,0,65.7,6.3,335184
1693,4,38.3,17.58,0,69.9,7.6,218271
2175,5,33.6,6.59,1,72.1,7.7,337010
1578,4,2.9,6.34,1,25.4,5.0,219947
897,2,9.8,16.23,1,57.2,7.4,131447
2083,6,27.1,11.0,1,54.1,7.8,333162
1415,3,25.3,8.52,0,49.2,6.1,191811
1771,5,4.2,21.08,1,51.0,6.0,260953
1276,4,31.2,13.47,0,69.3,7.7,152775
2422,5,6.6,8.86,1,65.6,3.1,364329
1162,3,39.6,5.88,1,63.5,7.0,151681
1431,4,27.9,17.96,1,53.1,9.5,267205
1654,3,3.0,11.24,0,84.1,3.1,205420
1054,3,12.1,10.15,1,44.0,8.2,212401
1765,4,11.8,14.06,1,25.8,7.8,299149
2406,6,22.4,15.28,0,46.0,4.8,310738
1355,3,16.9,13.3,1,50.9,7.8,202796
1798,5,2.8,15.3,0,69.5,8.5,268227
400,2,0.0,12.71,0,42.3,5.2,72905
1581,3,28.2,13.33,0,57.4,5.9,182509
1443,3,24.3,5.61,0,27.8,7.0,237200
1191,4,21.6,20.86,0,66.2,8.5,162517
2141,6,24.1,2.6,0,51.0,6.2,324436
1437,4,10.7,11.86,0,45.8,6.9,250896
1511,6,22.8,1.98,0,82.0,6.0,260640
1411,4,58.1,9.41,1,66.0,7.0,190847
642,3,37.6,6.57,1,34.4,8.6,162555
1034,2,15.7,10.81,1,48.4,7.2,189216
2081,4,12.1,12.05,0,91.0,6.5,272764
545,1,0.0,4.26,1,79.7,7.0,104977
1217,4,36.0,9.82,1,63.8,5.8,214907
1400,4,31.8,18.36,0,22.3,5.5,215944
2472,7,11.8,2.13,0,70.0,8.8,354787
1984,5,0.0,4.88,0,40.5,9.5,304851
1321,3,2.7,15.16,0,69.9,4.3,203198
2252,5,26.7,10.47,0,39.2,7.9,300748
1230,4,18.7,10.91,1,57.3,8.3,234112
2105,6,30.4,16.13,0,40.4,5.2,344349
921,1,21.3,5.24,1,44.6,6.3,161720
2137,6,34.5,6.88,0,59.3,6.1,289100
1397,3,25.5,6.14,1,30.2,9.9,246716
1086,3,32.4,7.91,1,85.6,9.5,211106
1491,4,0.0,18.04,0,34.6,5.6,227561
1739,6,1.5,0.1,0,33.8,4.8,305001
1353,3,14.5,2.83,0,59.4,8.2,202279
1877,5,36.2,1.81,1,69.4,7.8,279924
1309,4,48.2,18.41,0,45.1,8.9,210433
1910,4,17.5,6.31,0,33.9,5.4,263700
1821,4,10.8,8.04,1,36.2,8.1,232516
1570,4,0.0,0.31,1,34.5,5.9,266820
1379,3,33.0,8.43,1,54.6,7.9,225711
1676,4,11.7,15.2,1,49.0,6.9,286640
1875,6,64.4,11.52,1,56.4,9.9,328235
2631,6,8.9,9.35,1,55.5,7.7,405712
2070,6,51.6,0.61,0,62.4,6.5,321139
2088,5,31.2,8.03,0,43.9,7.2,310056
3144,7,4.6,10.88,0,38.9,6.8,469555
1858,5,23.5,4.05,1,52.3,5.3,285996
1842,3,31.6,13.93,1,49.2,9.9,286505
1952,5,16.6,15.31,0,53.8,9.4,279286
1096,2,32.6,6.83,0,39.3,6.7,212993
1378,3,32.2,14.35,1,59.6,8.0,149032
1347,2,28.9,9.34,1,32.3,10.0,236058
1924,5,19.8,16.88,0,43.4,8.9,297267
1513,5,2.4,22.2,0,66.9,6.5,235406
1669,4,18.8,3.44,1,33.0,6.9,245991
2144,5,22.6,14.62,0,65.8,4.4,248751
2032,5,0.0,17.83,1,28.9,8.2,339227
1519,4,22.5,4.18,1,26.2,8.9,299112
1265,1,18.5,6.55,1,27.6,8.9,215208
2168,7,0.6,6.48,1,51.8,8.1,388103
1987,5,15.0,9.2,1,60.9,7.5,301626
797,3,15.3,7.86,0,69.4,5.5,140566
1443,3,49.0,8.81,0,68.2,7.5,229025
1683,3,23.3,15.03,0,62.9,6.1,219244
1989,6,35.5,0.1,1,37.5,7.8,358333
2055,5,18.2,4.16,1,37.4,5.9,282360
1742,5,0.0,14.02,0,61.8,7.8,259208
1893,5,30.1,13.32,1,71.3,9.0,305396
1632,4,10.1,3.65,0,34.5,7.6,314791
1263,3,15.0,13.36,0,69.4,7.5,190490
1469,4,4.2,17.96,0,21.2,8.4,210620
1609,3,21.1,9.71,1,55.8,9.7,306036
1583,6,36.0,3.95,0,48.4,6.8,251758
657,3,34.0,15.25,1,46.9,7.8,137736
1401,5,43.8,20.34,0,50.5,9.3,199248
1628,5,45.9,4.68,0,37.2,8.0,256934
1459,4,0.0,10.24,1,56.7,4.0,218356
1477,5,2.1,16.54,0,50.9,5.9,287014
1844,5,0.0,10.69,0,64.0,8.1,322849
1061,1,29.5,0.1,0,73.9,6.4,198856
786,3,9.6,12.66,1,51.9,9.2,141275
1426,4,12.7,4.13,0,37.7,9.8,205087
1982,5,16.8,2.38,0,32.9,6.1,300896
2444,5,25.7,0.1,0,75.5,5.5,412733
1991,5,0.0,17.14,1,73.6,6.5,294747
866,1,1.1,4.99,0,63.3,6.4,169237
1484,4,20.0,12.0,0,50.9,9.3,210766
1728,3,38.0,13.47,0,62.2,5.4,202463
1689,4,19.6,10.97,0,69.6,8.1,251088
1870,4,8.1,11.78,0,40.7,9.1,343819
1141,2,0.0,12.29,1,50.4,8.2,225108
1632,4,34.3,10.83,0,33.4,7.7,191342
1810,4,9.0,5.44,1,48.1,6.8,308523
2013,6,2.8,4.9,0,73.2,9.8,306027
1197,2,0.0,9.37,1,66.2,6.6,180488
1427,3,0.0,9.24,1,52.0,8.4,257893
400,1,5.6,12.58,0,9.6,6.8,120637
1289,1,16.4,16.61,0,40.2,4.2,194833
1338,5,1.9,12.06,1,51.5,6.6,244278
1090,4,22.8,5.13,1,46.8,6.8,206568
1683,4,16.3,0.1,1,50.5,6.8,313486
1572,3,53.3,5.39,0,53.6,6.0,172497
470,1,0.0,1.93,1,42.0,7.9,170526
1708,5,22.4,5.62,0,49.9,8.1,255202
1136,2,22.6,11.45,0,47.8,6.5,171224
1843,5,4.5,10.51,1,39.5,6.5,287004
959,2,21.4,21.15,0,77.7,5.4,89189
1615,4,31.5,12.9,0,42.9,7.4,247403
1458,3,21.4,21.46,0,16.2,9.1,221970
1752,5,40.8,14.29,0,76.7,9.1,251645
1662,3,0.0,16.51,1,37.3,6.1,249939
1472,4,7.4,7.85,0,63.5,10.0,287883
832,2,42.1,3.55,0,39.8,6.5,184365
861,2,33.7,7.31,1,58.5,5.5,167195
1308,4,28.1,9.93,0,49.3,5.0,199075
1596,4,38.5,6.23,0,65.0,5.4,184053
1296,4,0.0,3.99,1,46.8,7.5,257339
1913,3,31.9,12.5,0,40.2,6.6,277420
1460,3,36.0,3.97,1,53.9,6.1,242488
1117,3,10.1,0.8,0,44.3,5.7,162096
1461,5,59.4,3.27,1,21.1,5.4,250643
1713,3,22.9,8.59,1,41.0,5.7,294064
1762,4,0.0,4.05,1,93.0,8.5,268855
2539,8,25.7,8.63,0,22.7,9.7,421430
1266,3,9.2,13.6,0,53.6,9.8,187911
1563,4,37.5,13.45,0,46.4,8.0,225211
1813,5,28.2,6.04,1,77.5,6.3,255665
1588,4,11.0,2.18,0,33.3,6.0,247268
1350,5,42.5,6.55,0,51.5,8.1,208415
825,2,34.1,13.93,0,60.3,6.6,125089
1345,4,7.6,15.34,0,47.3,7.6,236685
1063,2,17.7,12.12,0,38.5,9.9,206956
737,1,27.8,17.21,0,49.7,7.3,84332
1202,3,14.5,20.38,1,45.4,10.0,210900
1076,2,15.0,7.1,0,45.3,5.3,135564
1892,5,20.6,18.92,1,64.0,7.7,281114
1901,4,4.0,8.44,1,56.0,7.5,304215
1148,2,0.0,16.12,0,58.3,5.5,142489
1470,4,23.6,14.25,1,55.0,8.2,248856
671,1,0.0,0.1,0,64.4,9.3,138063
1353,4,5.1,4.2,0,69.6,10.0,244919
1799,4,0.0,2.67,0,45.7,7.6,323488
2012,6,0.0,0.1,0,62.3,4.1,306945
1243,3,26.4,15.28,1,30.6,7.7,220187
2126,6,16.7,22.41,0,16.2,8.1,352889
842,2,16.1,8.45,0,77.4,6.6,167000
976,3,0.3,15.12,0,45.0,7.3,161208
1955,5,10.2,18.91,0,53.8,6.3,256421
2436,5,25.6,11.25,1,31.6,6.8,341929
1847,5,19.2,9.85,0,30.9,8.5,252081
1580,4,32.3,8.53,1,39.3,9.1,276094
502,2,34.5,13.23,0,59.6,5.1,88008
589,2,16.2,15.25,0,42.3,6.2,99701
1665,4,0.0,12.77,0,45.0,4.6,212299
1421,3,8.7,12.56,0,38.8,9.8,222368
1047,3,18.5,9.69,0,67.5,8.3,206530
1633,4,8.4,0.44,1,63.0,4.0,276885
1658,5,4.2,15.39,1,42.7,6.9,290865
2072,5,21.0,2.29,1,60.3,6.6,408122
1668,5,56.5,13.72,1,46.3,5.9,246017
2214,6,12.7,14.53,1,44.9,8.6,296114
1604,4,20.0,3.16,0,49.3,8.5,232991
1542,4,0.3,6.35,0,59.6,7.4,260089
2132,6,38.7,22.73,0,36.6,6.0,289908
1111,4,33.1,9.52,1,57.5,6.1,177580
3007,7,32.1,2.68,1,87.5,7.1,439572
1788,5,40.4,14.81,0,52.7,6.3,229481
1790,5,13.6,5.36,0,50.5,7.0,292844
1863,5,15.5,0.1,1,48.7,7.8,350375
2539,8,45.6,13.12,1,57.2,4.7,408934
1996,6,29.5,4.5,0,25.8,5.9,349850
797,2,0.0,11.93,0,75.5,6.9,109551
2302,6,26.8,5.12,1,64.7,9.3,365721
1430,3,11.3,14.24,1,40.3,8.3,224844
1654,4,33.5,11.1,0,50.5,7.0,253372
960,3,26.1,0.1,0,41.6,7.6,171043
1863,5,0.0,12.29,1,54.5,6.8,294834
1274,4,24.0,8.26,1,50.9,8.6,259365
1650,3,23.2,18.5,0,53.4,7.7,230391
1458,4,25.5,12.37,1,34.6,8.9,245907
2563,6,28.6,14.54,1,42.8,5.0,375126
2591,6,42.4,5.74,0,67.2,5.8,377287
1623,5,26.2,5.26,0,42.0,7.4,276886
1632,5,20.3,9.85,0,10.3,7.7,304299
1413,4,37.2,7.84,1,47.7,10.0,207819
2153,6,53.6,18.03,1,86.2,4.3,291453
1436,4,33.7,9.08,0,62.7,7.0,210055
1389,5,23.1,2.65,0,41.2,6.9,227533
2089,6,26.5,5.03,1,49.2,7.4,353151
1331,2,23.8,15.79,1,60.2,9.6,238086
1581,6,20.3,9.0,1,23.7,8.3,266120
809,3,52.5,8.68,0,37.2,4.6,154333
1952,4,8.8,16.36,0,56.0,9.3,255968
2570,6,37.3,4.51,0,73.9,9.3,393558
1961,5,18.1,0.1,0,43.4,7.4,290280
2331,6,0.0,4.88,1,73.5,4.6,344505
1177,3,17.2,11.45,0,38.7,6.8,185378
1718,5,11.8,8.5,1,5.0,7.7,285891
1128,2,28.7,0.64,0,61.2,8.5,111917
1486,3,21.4,16.1,1,58.1,4.3,222755
1986,5,4.7,10.98,1,61.0,5.8,327577
1651,4,42.1,12.33,0,60.5,8.6,233486
894,2,36.4,12.52,0,52.9,9.3,132351
942,1,43.8,2.21,0,46.1,7.6,131194
909,2,23.6,11.82,0,46.7,8.7,104761
1846,5,19.5,15.44,0,43.1,7.7,231005
2632,7,30.6,16.84,0,44.0,8.4,401754
2281,5,11.3,14.33,0,22.8,7.2,363592
652,1,22.0,13.08,0,31.8,7.7,120615
2311,6,17.4,0.1,0,47.5,5.2,360504
2068,6,0.0,9.91,0,16.4,8.1,358025
827,2,21.9,4.26,1,19.9,5.1,167278
1448,3,13.4,17.69,1,45.0,8.1,207019
2148,6,16.4,16.78,0,48.1,6.3,318395
1875,6,25.5,4.3,0,45.3,7.6,292620
945,3,39.1,9.72,0,14.3,5.6,137337
1905,3,7.3,11.49,1,73.3,6.2,308118
531,1,15.0,15.4,1,28.5,7.6,143107
1489,5,8.5,0.1,1,37.7,8.1,219820
2169,4,7.5,0.1,0,31.1,8.6,338211
1609,4,11.1,10.23,0,69.5,5.3,227903
1351,3,17.1,0.1,0,56.3,4.7,237196
2045,5,28.8,10.95,1,42.9,5.5,266506
2087,5,24.8,13.55,0,41.8,5.4,219171
2255,7,4.1,17.42,1,52.7,9.4,386725
2037,5,39.4,6.26,0,31.3,9.0,334281
2141,6,34.2,10.97,1,55.7,5.5,271715
1966,5,6.5,13.91,1,41.8,9.6,319585
1733,4,38.4,2.95,0,57.8,8.9,303796
1645,4,24.9,15.49,0,57.3,4.6,195560
1481,2,17.7,11.65,1,41.1,5.5,219284
994,3,25.4,6.37,1,19.2,4.5,181897
1122,4,19.6,10.85,0,46.3,6.9,148041
1459,4,28.2,9.16,0,28.3,7.0,211810
1721,5,22.8,14.68,1,51.2,7.0,225390
2320,5,14.9,7.84,1,46.2,4.0,336186
1579,4,0.0,11.36,0,41.2,4.9,220733
2102,6,27.9,6.27,1,30.6,7.4,342082
2140,7,14.4,4.37,0,67.8,7.9,359539
1484,5,31.7,11.03,0,43.2,4.0,248496
1897,5,27.2,4.62,1,85.3,5.1,343056
1478,4,14.8,14.8,1,50.5,8.5,248068
2261,6,35.3,13.55,0,55.3,5.2,304639
1918,4,23.1,5.41,1,50.6,7.0,287599
1005,1,22.5,11.28,0,55.1,5.0,108131
1681,3,17.9,5.38,1,66.4,8.2,278024
2424,6,45.3,0.37,1,66.6,4.0,337362
1509,4,9.3,6.42,1,23.5,6.5,270888
1824,3,15.2,9.7,0,62.8,8.4,245380
1873,5,1.4,13.13,0,57.5,7.9,280628
1082,2,30.9,10.9,0,50.5,6.3,163137
1855,4,11.3,15.45,1,75.7,6.0,268212
903,2,12.9,4.11,0,76.3,6.7,100418
1287,3,12.2,7.74,1,63.6,5.1,203742
2138,5,20.9,19.87,1,41.8,6.8,292016
1778,5,1.2,0.1,0,32.1,6.9,330004
1448,2,0.0,7.29,1,61.3,6.4,254679
1823,3,26.9,3.57,0,70.4,8.5,212663
1570,4,0.0,8.83,1,19.6,5.4,282248
1606,4,32.8,7.39,0,66.3,4.4,232668
1928,5,43.4,13.61,1,46.2,6.2,241687
1236,3,17.5,11.53,0,22.9,7.2,217851
1620,3,39.5,2.17,1,57.0,6.8,214270
1444,4,19.6,6.47,1,63.6,6.8,265548
807,2,44.0,10.0,1,44.7,5.3,104923
1140,4,13.2,14.44,1,34.1,5.5,154076
2384,6,0.0,24.6,1,75.7,6.3,398416
1792,4,18.8,14.22,1,40.0,6.1,230571
938,4,45.6,3.93,1,67.4,8.6,152932
830,2,28.0,9.44,0,27.3,7.4,120879
1544,4,12.3,11.09,1,56.2,6.2,233645
2381,6,24.9,6.88,0,55.8,8.6,377905
1507,4,34.6,12.82,0,63.1,7.7,219997
2253,6,18.7,0.1,1,72.4,5.0,374488
1776,5,59.4,13.32,0,37.8,2.1,229926
1836,5,12.2,7.14,0,57.8,5.0,233885
932,2,35.0,9.34,0,29.5,7.9,160130
2069,5,31.4,18.79,0,29.3,8.3,302867
1433,5,9.5,2.43,1,41.3,4.5,233224
2032,6,13.6,11.64,1,56.1,8.0,378706
1193,3,35.3,14.76,1,75.2,7.9,195675
1689,5,22.2,11.02,1,77.9,9.1,298216
1776,4,25.1,0.31,1,44.7,8.4,319212
1523,4,0.0,18.1,0,54.6,9.0,231326
1802,5,29.8,8.73,1,64.1,7.7,298939
1467,5,24.3,6.83,0,61.5,7.7,245195
1275,3,19.0,8.14,1,47.5,6.5,194479
2403,6,25.4,7.71,0,51.1,8.2,329904
2124,7,13.9,2.86,1,48.3,5.0,346275
1220,3,11.1,10.99,1,46.9,6.8,218449
1884,6,16.4,6.42,1,44.9,7.8,317138
1229,3,13.0,14.03,0,48.2,9.1,193942
1008,3,52.7,13.11,0,43.9,6.3,136953
2117,5,33.7,19.75,1,33.0,8.4,304672
748,3,5.5,8.73,0,62.9,6.7,177041
2063,6,50.5,5.18,1,57.7,8.5,327124
1474,3,13.5,1.18,0,78.1,5.8,212159
1494,3,20.4,23.16,1,55.5,8.1,172438
1805,5,33.5,13.97,0,43.7,6.9,256155
1891,5,0.0,5.85,0,40.6,5.2,281674
1187,3,16.4,20.16,0,50.7,6.8,154673
1959,6,11.4,18.14,1,58.3,9.0,337838
1657,5,23.1,1.89,0,46.3,5.5,262201
972,2,25.6,5.48,0,27.9,4.8,105305
1515,4,18.8,9.21,0,38.9,7.6,254372
2291,5,18.1,3.58,1,50.3,4.5,303432
2438,5,36.0,9.42,0,61.1,9.3,368716
1959,5,24.5,14.27,1,27.7,9.3,300037
1005,3,20.6,1.76,1,54.0,8.6,195730
1845,4,22.2,11.76,1,53.3,7.0,278098
2025,4,47.5,17.01,0,43.2,9.5,276149
1963,4,22.6,12.4,1,41.2,9.0,309476
1992,5,12.3,9.55,1,39.0,6.2,314669
1782,3,0.0,5.99,0,52.1,9.2,330921
1564,3,0.0,14.99,0,66.9,5.6,229558
1296,2,13.0,2.94,0,68.0,6.7,205402
651,2,18.4,11.46,1,33.1,4.3,95097
1770,3,11.7,10.15,0,47.2,7.2,270327
1693,4,25.3,16.75,1,17.1,6.6,230654
1879,6,11.5,6.5,1,51.6,6.3,338850
931,4,6.3,7.01,1,59.0,6.8,146313
1923,3,29.2,2.55,1,73.6,6.1,260213
2627,7,40.5,12.62,1,23.2,7.1,349956
1639,3,3.4,7.46,1,33.7,8.9,287868
1569,3,23.7,4.83,1,52.2,5.4,228872
1755,4,0.0,5.4,1,25.7,8.3,319914
2616,8,0.0,13.22,0,52.6,7.3,379814
1088,3,11.2,3.38,1,59.3,7.6,214030
1702,4,37.0,3.92,0,30.8,7.0,271215
1200,4,8.3,15.38,0,52.0,5.9,192478
1326,2,7.8,9.0,1,31.8,7.7,221765
1575,3,20.5,15.73,1,70.6,7.8,237296
2274,5,20.6,7.84,0,53.1,5.8,304349
2500,6,8.2,9.99,0,40.4,5.0,338135
1824,4,49.8,10.94,0,31.4,7.1,267557
1412,3,16.0,18.32,1,55.8,8.1,208583
2846,7,21.7,17.84,1,70.4,8.5,429588
1386,3,14.0,16.92,0,38.4,8.8,251698
1314,4,26.6,6.23,0,43.4,7.6,202107
713,2,38.5,4.08,1,38.7,6.6,114550
2298,6,45.0,14.56,1,73.3,7.0,319156
2084,6,8.6,18.26,1,21.4,5.1,319941
2809,8,36.5,16.98,0,69.3,6.0,405073
905,2,28.2,10.08,1,44.3,6.9,149587
2329,6,34.6,14.37,0,48.9,6.6,380348
1635,5,18.6,14.47,0,44.9,7.1,260560
2003,4,17.2,10.89,0,53.6,4.9,299199
776,3,34.0,11.15,0,39.1,5.3,117612
2334,5,34.3,10.59,0,65.9,8.2,356547
1993,5,43.5,5.27,1,66.5,5.7,287513
1581,3,23.0,5.88,1,35.2,6.0,229826
1923,7,18.4,5.79,1,60.0,7.1,345326
1217,3,0.0,0.4,1,44.7,5.6,219117
1310,3,0.0,10.86,1,50.8,8.7,236222
1368,3,14.1,9.76,0,72.9,5.1,220652
674,2,3.5,14.57,0,39.9,7.0,123396
2031,5,32.2,17.56,0,63.9,5.9,270907
2196,5,0.3,17.95,1,56.9,7.2,319782
1249,1,12.5,18.51,1,47.1,6.3,203058
1774,4,13.1,5.46,1,55.5,7.0,276041
1467,4,38.1,1.41,0,53.7,8.8,235249
1764,5,10.9,15.58,1,32.6,6.0,284286
1286,4,26.8,18.29,0,40.9,6.0,191506
1158,3,22.9,19.34,0,34.3,6.5,191338
2126,6,33.5,12.91,0,45.9,9.2,318769
1568,3,32.8,0.1,1,70.2,6.9,279067
2611,7,19.5,12.19,1,58.7,8.9,397632
1623,4,0.0,13.33,1,28.5,6.7,276020
1137,2,16.5,17.51,0,45.9,8.8,166400
2213,5,19.7,18.58,1,53.5,7.6,377612
1915,6,24.3,15.46,0,61.2,7.8,278248
1963,5,8.9,6.48,0,40.2,4.8,290215
2195,7,37.1,3.83,1,31.4,4.6,343130
1274,3,20.2,13.2,1,49.2,8.6,203430
1536,5,6.2,5.25,1,58.5,8.6,283869
1514,3,13.1,18.85,0,53.5,10.0,259583
955,3,48.9,0.1,1,36.7,4.8,161240
1468,4,30.0,13.4,0,76.3,7.7,218090
2268,6,35.7,11.92,1,48.5,5.5,324760
1719,4,4.4,8.76,0,52.9,5.9,248713
927,2,9.7,4.45,1,40.1,6.2,172394
822,3,9.8,0.1,0,66.6,7.6,161371
2432,7,22.8,6.81,1,58.6,6.0,403646
1555,3,17.4,6.92,1,54.7,7.1,222103
1276,2,12.7,16.67,1,32.7,8.2,239614
1463,4,14.5,5.3,0,66.4,8.7,237390
861,2,8.1,12.72,0,61.4,8.0,147070
2312,6,17.3,2.25,0,65.2,7.7,330358
1403,4,36.7,12.88,0,50.6,6.8,216951
2284,5,0.0,0.1,1,48.9,6.1,342840
1626,4,25.2,22.57,1,47.3,7.8,249047
2315,6,40.7,9.15,0,84.2,5.4,324794
1728,5,17.3,0.1,1,41.9,7.2,288281
2027,5,12.1,5.69,1,32.2,5.4,268273
1960,4,33.9,4.75,0,44.4,6.9,339534
1912,4,5.2,6.07,1,42.0,5.4,273500
1774,5,19.7,7.81,1,68.9,6.4,286397
1484,3,4.4,6.02,0,29.7,6.0,216104
2558,5,0.0,5.1,1,41.6,5.8,418184
1147,3,17.7,3.05,1,52.9,6.9,192666
1602,5,1.0,14.93,0,69.0,3.4,213450
1607,4,19.8,17.21,0,60.7,4.3,231409
1801,5,36.7,8.47,1,74.3,8.2,247774
1385,4,47.8,9.89,1,55.2,7.2,201439
1757,5,21.4,3.24,0,46.9,5.9,290622
1516,4,35.3,10.43,0,62.8,8.5,264466
809,1,26.0,11.38,1,29.5,6.0,104670
1605,4,14.3,8.68,0,24.4,6.1,233489
1050,3,0.0,12.38,1,64.6,5.8,188401
733,2,44.4,11.85,0,53.2,9.9,68252
1668,4,4.3,3.68,1,64.5,7.4,313953
1844,5,40.7,17.16,0,37.2,7.3,235128
1863,5,28.1,8.75,1,69.3,7.7,279348
1884,6,5.4,20.05,0,60.1,4.2,276349
634,2,24.7,12.52,1,49.5,6.1,112372
919,2,52.0,21.83,0,53.1,7.7,86104
2587,6,43.0,17.05,0,55.2,7.0,393978
1076,1,12.3,11.36,0,37.1,10.0,110929
1905,5,9.3,5.66,1,44.2,6.2,280657
1257,2,21.5,5.79,1,55.0,8.4,192357
1640,4,17.5,13.2,0,43.6,8.2,227050
1283,3,38.0,10.86,0,28.0,7.2,219887
1881,5,31.1,6.47,1,54.4,7.5,254427
1668,5,0.0,15.0,1,62.5,6.6,308961
1376,3,26.9,10.23,1,66.0,4.0,189668
1075,5,17.3,15.03,0,58.0,7.5,148049
1734,5,20.6,4.15,1,62.3,7.6,234747
994,1,23.7,16.0,0,64.8,7.9,130053
1814,4,38.0,13.01,0,51.2,7.1,235036
2913,7,34.7,17.19,0,18.2,8.5,423558
2275,6,8.8,15.86,0,67.4,5.7,315722
1959,4,19.1,9.49,0,36.6,9.2,323981
1557,4,13.3,9.01,0,33.0,5.5,234810
631,1,0.0,20.7,1,33.4,6.8,101531
939,2,18.4,8.26,0,87.3,8.0,172246
2241,6,47.7,14.49,1,56.6,6.2,324149
1205,4,0.0,7.71,0,34.4,8.1,238155
1250,4,19.6,0.1,1,39.7,6.5,255307
1517,4,19.2,2.64,0,50.0,7.2,237155
1069,4,24.3,12.44,0,58.1,6.7,170005
987,1,5.6,14.21,1,54.2,6.1,174679
1575,3,0.0,12.46,1,36.1,10.0,207808
1154,2,0.0,16.88,0,54.8,5.7,164401
1229,3,40.0,12.35,1,40.8,3.6,165105
1209,4,5.3,5.35,1,65.7,5.8,223133
1861,4,12.5,13.57,0,50.8,7.2,253277
1484,3,51.6,11.02,0,38.6,6.4,226442
1511,4,9.0,6.55,0,60.3,8.5,230202
1898,5,25.1,12.84,1,55.7,8.5,285224
1529,3,36.0,10.48,1,42.9,6.5,209615
1461,3,35.2,6.37,1,61.0,4.5,241548
1835,4,0.0,8.93,0,59.4,5.1,220162
1934,4,9.3,18.48,1,68.0,7.0,328615
1526,5,24.5,18.29,1,60.7,4.7,260996
1640,4,48.9,11.13,1,46.8,6.4,223544
1209,2,8.6,10.34,0,24.6,9.1,226835
1170,4,12.6,1.4,1,52.8,7.5,224963
1985,4,26.3,20.32,1,55.1,7.1,321538
1822,6,29.3,16.22,0,50.8,5.4,285599
1828,6,30.2,14.51,1,5.0,7.3,349620
1740,4,7.3,0.1,1,60.2,6.6,250289
1623,3,12.0,10.25,1,36.3,7.4,262502
1948,7,23.2,9.24,0,60.3,8.1,267283
2068,5,38.9,14.1,1,75.5,8.3,289266
2056,5,16.4,7.29,1,46.2,7.2,380846
1550,5,19.7,8.61,1,56.6,7.8,272468
2293,6,4.6,13.72,1,50.5,6.2,377554
1714,5,47.9,5.36,1,57.9,8.7,285667
1916,4,22.3,6.56,0,51.6,5.7,288018
1741,5,36.2,11.16,1,42.2,6.7,254422
1724,3,20.4,18.03,1,36.4,8.9,242778
1232,4,21.3,14.85,1,73.9,6.3,179698
1951,5,0.0,16.45,0,56.6,5.0,214771
3023,8,0.0,10.38,0,62.5,6.4,448525
1413,3,38.8,18.97,1,56.0,9.1,214027
1635,4,21.2,0.1,1,64.6,3.6,236969
1377,3,23.1,22.13,1,36.6,7.2,199358
1356,4,1.3,22.91,1,51.2,6.0,224716
2372,7,6.5,12.74,1,57.6,6.7,394031
1264,3,35.9,14.99,0,69.4,6.5,140133
1363,4,46.1,9.77,1,90.1,8.4,189551
806,2,10.7,8.74,0,56.1,7.1,156233
1221,3,30.1,6.33,0,40.1,8.5,212285
746,1,22.9,9.71,1,32.1,8.9,173055
1916,4,18.2,13.34,1,36.4,7.0,323501
3000,7,47.8,12.52,1,38.4,6.5,485533
1417,2,13.2,21.92,1,6.5,7.6,206412
767,3,38.6,10.6,0,39.9,7.9,167693
2050,5,25.7,1.07,0,60.8,5.3,280166
1237,3,19.7,19.87,0,51.1,7.4,237133
2250,4,40.6,2.67,0,46.1,6.6,328843
1459,2,24.4,6.64,0,25.7,6.4,226765
1284,3,18.6,11.63,0,65.8,6.0,210928
1511,5,40.7,12.5,1,57.7,6.1,195041
1979,4,38.7,1.33,1,49.8,8.9,283819
1486,4,38.0,5.52,0,17.0,6.5,231025
1352,3,0.0,1.12,1,42.6,8.7,260217
1501,4,26.6,13.73,0,56.5,7.2,272258
964,3,23.2,17.1,0,49.6,5.3,112990
1799,4,19.5,2.67,1,52.9,7.3,328492
707,1,29.1,15.97,0,60.3,5.2,78742
1378,5,23.9,15.58,0,52.3,7.9,209732
1980,5,30.2,6.05,0,59.7,6.7,287791
1752,5,16.0,0.1,1,37.3,8.3,298757
1895,4,42.5,3.57,0,31.7,9.2,300160
1567,5,31.7,6.43,1,57.2,4.4,232123
2185,6,28.1,19.25,0,60.2,6.3,268660
2062,6,27.4,9.29,1,57.8,5.2,304780
1823,5,37.4,3.96,1,52.0,10.0,313436
2064,5,35.3,10.89,0,45.1,6.3,257738
1975,5,18.3,2.23,0,53.2,5.0,311748
